Unnamed: 0,Company,TypeName,Ram,Weight,Price,Touchscreen,IPS,ppi,CPU_BRAND,HDD,SSD,GPU_BRAND,OS
108,MSI,Gaming,16,2.2,69197.73000000001,0,0,174.05705383053478,Intel Core i7,1000,256,Nvidia,Windows
1004,Toshiba,Notebook,4,1.2,63657.65,0,0,204.15714584634156,Intel Core i5,0,128,Intel,Windows
568,Lenovo,Notebook,4,2.2,18324.88,0,0,174.05705383053478,Other Intel Processor,500,0,Intel,Windows
759,Acer,Notebook,4,2.1,31908.730000000003,0,0,123.83434142318256,Intel Core i5,0,256,Intel,Windows
1103,HP,Workstation,8,3.0,154429.73,0,1,156.9531814888059,Intel Core i7,1000,0,AMD,Windows
1252,Lenovo,Notebook,8,1.9,57105.44,0,1,193.9492885540245,Intel Core i5,0,256,Intel,Windows
483,Chuwi,Notebook,4,1.89,13258.903,0,0,174.05705383053478,Other Intel Processor,0,0,Intel,Windows
468,HP,Gaming,12,3.78,90505.73,0,1,156.9531814888059,Intel Core i7,1000,0,Nvidia,Windows
24,HP,Ultrabook,8,1.91,35104.93,0,0,174.05705383053478,Intel Core i7,0,256,Intel,Windows
771,Samsung,2 in 1 Convertible,16,1.71,95832.73,1,0,181.01933598375615,Intel Core i7,0,256,AMD,Windows
1158,Lenovo,Notebook,8,2.5,42002.8623,0,0,174.05705383053478,Intel Core i5,0,0,AMD,Windows
1033,HP,Notebook,8,1.95,63657.65,0,0,193.9492885540245,Intel Core i5,0,256,Intel,Windows
1101,Dell,Ultrabook,4,1.5,62164.49190000001,0,0,154.54525809613182,Intel Core i3,0,128,Intel,Windows
366,Dell,Notebook,8,2.8,57797.95,0,0,156.9531814888059,Intel Core i5,1000,128,AMD,Windows
993,Lenovo,Notebook,8,2.3,71861.23000000001,0,0,174.05705383053478,Intel Core i5,0,256,Intel,Windows
1145,HP,Workstation,8,2.0,101159.73,0,0,174.05705383053478,Intel Core i7,0,256,Nvidia,Windows
383,Lenovo,Notebook,8,1.5,58543.73,0,1,193.9492885540245,Intel Core i5,0,256,Nvidia,Windows
734,Lenovo,Notebook,8,1.44,51139.2,0,1,204.15714584634156,Intel Core i5,0,256,Intel,Windows
717,Lenovo,Notebook,4,2.19,15874.46,0,0,123.83434142318256,AMD Processor,500,0,AMD,Windows
454,Dell,Notebook,8,2.36,52151.33,0,0,174.05705383053478,Intel Core i7,1000,128,AMD,Windows
264,Dell,Notebook,8,2.24,30097.550000000003,0,0,174.05705383053478,Intel Core i5,1000,0,AMD,Windows
892,Samsung,Ultrabook,8,1.17,90505.73,0,0,181.01933598375615,Intel Core i7,0,256,Intel,Windows
232,Lenovo,Gaming,16,3.2,79851.73000000001,0,1,174.05705383053478,Intel Core i7,1000,256,Nvidia,Windows
444,HP,Gaming,8,2.2,58543.73,0,1,174.05705383053478,Intel Core i7,1000,128,Nvidia,Windows
395,HP,Ultrabook,4,1.91,26581.730000000003,0,0,174.05705383053478,AMD Processor,0,256,AMD,Windows
873,Lenovo,Notebook,4,1.44,39153.45,0,1,204.15714584634156,Intel Core i3,0,180,Intel,Windows
176,Acer,Notebook,4,2.1,23918.230000000003,0,0,123.83434142318256,Intel Core i3,0,128,Intel,Windows
18,Lenovo,Notebook,8,2.2,26581.730000000003,0,0,174.05705383053478,Intel Core i3,1000,0,Nvidia,Other
1141,MSI,Gaming,8,2.4,60876.956,0,0,174.05705383053478,Intel Core i7,1000,128,Nvidia,Windows
828,Acer,Netbook,4,1.35,18910.85,0,1,166.53583846565928,Other Intel Processor,0,0,Intel,Other
962,Acer,Notebook,12,2.4,53749.43,0,0,174.05705383053478,Intel Core i5,1000,128,Nvidia,Windows
1192,Apple,Ultrabook,8,0.92,61953.01,0,1,271.5290039756342,Other Intel Processor,0,0,Intel,Mac
595,Lenovo,Notebook,8,2.29,24450.93,0,0,123.83434142318256,Intel Core i3,1000,0,Intel,Windows
61,Dell,Ultrabook,8,1.7,46824.33,0,0,193.9492885540245,Intel Core i5,0,256,Intel,Windows
272,Dell,Notebook,8,2.14,39157.178900000006,0,0,174.05705383053478,Intel Core i7,0,256,AMD,Other
1223,Dell,2 in 1 Convertible,4,2.08,27114.43,1,0,181.01933598375615,Intel Core i3,500,0,Intel,Windows
278,Lenovo,Notebook,4,2.8,26049.03,0,0,130.79431790733827,Intel Core i3,1000,0,Intel,Windows
1234,HP,Notebook,4,2.1,25463.06,0,0,174.05705383053478,Intel Core i3,1000,0,Intel,Windows
694,Toshiba,Notebook,8,1.5,51831.71000000001,0,1,204.15714584634156,Intel Core i5,0,256,Intel,Windows
368,Dell,Notebook,8,2.33,47889.73,0,0,174.05705383053478,Intel Core i7,0,256,AMD,Windows
1198,MSI,Gaming,16,2.43,109144.903,0,0,156.9531814888059,Intel Core i7,1000,256,Nvidia,Windows
36,Acer,Notebook,4,2.1,19550.09,0,0,123.83434142318256,Intel Core i3,1000,0,Intel,Other
735,Lenovo,Notebook,4,1.85,41497.33,0,0,174.05705383053478,Intel Core i7,1000,0,Intel,Windows
967,HP,Notebook,4,2.04,36489.95,0,0,174.05705383053478,Intel Core i3,500,0,Intel,Windows
1018,Toshiba,Notebook,8,1.47,79372.3,0,1,193.9492885540245,Intel Core i5,0,256,Intel,Windows
844,HP,Ultrabook,8,1.54,99614.9,0,0,193.9492885540245,Intel Core i7,0,512,Intel,Windows
909,LG,Ultrabook,8,0.98,101159.73,1,1,193.9492885540245,Intel Core i7,0,512,Intel,Windows
547,Lenovo,Notebook,4,2.15,24629.384500000004,0,0,174.05705383053478,Intel Core i5,1000,0,Intel,Other
1040,Lenovo,2 in 1 Convertible,4,1.8,45119.69,1,1,174.05705383053478,Intel Core i7,0,256,Intel,Windows
688,HP,Notebook,6,2.65,30310.63,0,1,156.9531814888059,AMD Processor,2000,0,AMD,Windows
738,MSI,Gaming,16,1.8,111572.9496,0,0,174.05705383053478,Intel Core i7,1000,256,Nvidia,Windows
191,Vero,Notebook,4,1.3,13850.2,0,1,193.9492885540245,Other Intel Processor,0,0,Intel,Windows
456,Dell,Notebook,8,4.42,108990.42,0,1,156.9531814888059,Intel Core i7,1000,0,Nvidia,Windows
393,MSI,Gaming,8,2.7,71861.23000000001,0,0,156.9531814888059,Intel Core i7,0,256,Nvidia,Windows
675,MSI,Gaming,16,2.4,68931.38,0,0,174.05705383053478,Intel Core i7,1000,256,Nvidia,Windows
760,Lenovo,Gaming,8,2.5,55826.96000000001,0,1,174.05705383053478,Intel Core i7,1000,128,Nvidia,Windows
1281,HP,Netbook,2,1.17,11133.43,0,0,166.53583846565928,Other Intel Processor,0,0,Intel,Windows
728,Dell,Notebook,8,2.32,31403.7304,0,0,123.83434142318256,Intel Core i5,1000,0,AMD,Other
419,Lenovo,Ultrabook,8,1.75,64743.29260000001,0,1,193.9492885540245,Intel Core i7,0,256,AMD,Windows
375,HP,Notebook,4,1.91,26048.497300000003,0,0,174.05705383053478,AMD Processor,0,256,AMD,Windows
412,HP,Notebook,4,2.1,24983.63,0,0,174.05705383053478,Intel Core i3,1000,0,AMD,Windows
74,Acer,Notebook,8,2.1,20722.03,0,0,137.98683758583198,Intel Core i3,1000,0,Intel,Windows
1219,Lenovo,Notebook,8,2.3,81449.83,0,1,174.05705383053478,Intel Core i7,0,256,Intel,Windows
1022,HP,Notebook,8,1.11,61207.23,0,1,204.15714584634156,Intel Core i5,0,256,Intel,Windows
500,Asus,Netbook,4,1.2,18111.8,0,0,166.53583846565928,Other Intel Processor,0,0,Intel,Windows
947,Lenovo,Notebook,8,2.2,36489.95,0,0,174.05705383053478,Intel Core i7,1000,0,Nvidia,Other
616,Dell,Notebook,4,2.18,30310.63,0,0,174.05705383053478,Intel Core i5,0,128,AMD,Other
114,Dell,Ultrabook,8,1.21,86776.83,0,1,204.15714584634156,Intel Core i5,0,256,Intel,Windows
417,HP,Ultrabook,8,1.43,79905.0,0,0,193.9492885540245,Intel Core i7,0,256,Intel,Windows
601,HP,Notebook,4,2.1,35609.9296,0,0,123.83434142318256,Intel Core i3,500,0,Intel,Windows
604,Dell,Notebook,4,2.18,24770.550000000003,0,0,123.83434142318256,Intel Core i3,1000,0,AMD,Other
986,HP,Notebook,8,2.04,42935.62,0,0,174.05705383053478,Intel Core i5,1000,0,Intel,Windows
89,Dell,Ultrabook,8,1.21,87842.23000000001,0,1,204.15714584634156,Intel Core i7,0,256,Intel,Windows
974,Asus,Gaming,16,2.73,109198.173,0,0,156.9531814888059,Intel Core i7,1000,256,Nvidia,Windows
1246,Asus,Gaming,16,2.34,123852.75,0,1,174.05705383053478,Intel Core i7,1000,256,Nvidia,Windows
753,Lenovo,Ultrabook,4,1.7,58383.920000000006,0,0,193.9492885540245,Intel Core i5,0,180,Intel,Windows
498,Lenovo,Notebook,8,1.4,50553.23,0,1,204.15714584634156,Intel Core i3,0,256,Intel,Windows
1031,Acer,Notebook,6,2.1,21787.43,0,0,123.83434142318256,AMD Processor,1000,0,AMD,Windows
1037,Toshiba,Ultrabook,8,1.47,91890.75,0,1,193.9492885540245,Intel Core i7,0,256,Intel,Windows
1035,HP,Ultrabook,8,1.26,71861.23000000001,0,0,217.2232031805074,Intel Core i7,0,256,Intel,Windows
11,HP,Notebook,4,1.86,18377.6173,0,0,174.05705383053478,Intel Core i3,500,0,Intel,Other
396,Lenovo,Notebook,8,2.1,65498.6612,0,1,174.05705383053478,Intel Core i7,0,256,AMD,Windows
886,Dell,Notebook,4,2.18,24275.139,0,0,123.83434142318256,Intel Core i3,1000,0,AMD,Other
555,Asus,Notebook,4,2.0,11932.48,0,0,123.83434142318256,Other Intel Processor,500,0,Intel,Other
42,Asus,Notebook,8,2.3,27859.677300000003,0,0,123.83434142318256,Intel Core i5,1000,0,Nvidia,Other
167,Dell,Gaming,8,2.56,56492.3023,0,0,174.05705383053478,Intel Core i7,1000,128,Nvidia,Windows
416,Dell,Notebook,4,1.65,36703.03,0,0,145.2493027219284,Intel Core i3,0,128,Intel,Windows
576,Toshiba,Ultrabook,16,1.24,99348.55,1,0,193.9492885540245,Intel Core i7,0,512,Intel,Windows
834,Lenovo,Notebook,8,1.32,87895.5,0,1,193.9492885540245,Intel Core i5,0,256,Intel,Windows
267,Lenovo,Notebook,4,2.2,24877.09,0,0,174.05705383053478,Intel Core i5,1000,0,Intel,Other
1063,Dell,Notebook,16,2.32,52736.76730000001,0,0,174.05705383053478,Intel Core i7,2000,0,AMD,Windows
426,Dell,Notebook,8,2.02,60855.64800000001,0,0,174.05705383053478,Intel Core i7,2000,256,AMD,Windows
690,Acer,Notebook,4,1.45,19976.25,0,0,137.98683758583198,Other Intel Processor,0,0,Intel,Other
544,Asus,Notebook,4,2.0,18591.23,0,0,123.83434142318256,AMD Processor,500,0,AMD,Windows
1220,MSI,Gaming,8,2.2,78632.3797,0,0,174.05705383053478,Intel Core i7,1000,128,Nvidia,Windows
674,HP,2 in 1 Convertible,4,1.63,37235.73,1,1,193.9492885540245,Intel Core i3,0,128,Nvidia,Windows
689,Lenovo,Notebook,4,2.1,16939.86,0,0,123.83434142318256,Other Intel Processor,500,0,Intel,Windows
1148,HP,Notebook,8,1.88,84113.33,0,0,174.05705383053478,Intel Core i5,0,256,Intel,Windows
1274,Asus,Ultrabook,8,1.2,38833.83,0,1,204.15714584634156,Other Intel Processor,0,512,Intel,Windows
159,Toshiba,Notebook,4,2.1,23811.69,0,0,123.83434142318256,Intel Core i3,500,0,Intel,Windows
1177,Lenovo,Gaming,16,3.31,69517.35,0,1,174.05705383053478,Intel Core i7,0,512,Nvidia,Windows
257,HP,Notebook,16,2.9,56412.93,0,1,156.9531814888059,Intel Core i7,1000,0,Nvidia,Windows
1001,HP,Notebook,8,1.34,63338.030000000006,0,1,204.15714584634156,Intel Core i5,0,256,Intel,Windows
335,HP,Notebook,8,1.48,67546.36,0,0,193.9492885540245,Intel Core i5,0,256,Intel,Windows
1023,HP,Notebook,8,1.64,63147.856100000005,0,0,193.9492885540245,Intel Core i7,0,256,Nvidia,Windows
15,Apple,Ultrabook,8,1.37,80893.1585,0,1,272.209527795122,Intel Core i5,0,256,Intel,Mac
515,Asus,Netbook,2,1.1,13051.15,0,0,166.53583846565928,Other Intel Processor,0,0,Intel,Windows
324,Acer,Notebook,8,2.2,35104.93,0,0,123.83434142318256,AMD Processor,0,256,AMD,Windows
768,Samsung,Ultrabook,8,1.31,85178.73000000001,1,0,204.15714584634156,Intel Core i7,0,256,Intel,Windows
607,Lenovo,Notebook,6,2.4,30044.28,0,0,174.05705383053478,Intel Core i5,1000,0,Intel,Windows
1146,HP,Ultrabook,8,1.26,122358.5265,0,0,217.2232031805074,Intel Core i7,0,256,Intel,Windows
931,HP,Ultrabook,4,1.26,84113.33,0,0,217.2232031805074,Intel Core i5,500,0,Intel,Windows
867,Lenovo,2 in 1 Convertible,8,1.37,103876.5,1,1,204.15714584634156,Intel Core i7,0,256,Intel,Windows
222,Toshiba,Ultrabook,8,1.2,72607.01000000001,0,0,204.15714584634156,Intel Core i7,0,256,Intel,Windows
179,HP,2 in 1 Convertible,8,1.29,79851.73000000001,1,1,408.3142916926831,Intel Core i5,0,256,Intel,Windows
910,Dell,Notebook,8,1.6,64190.350000000006,0,0,193.9492885540245,Intel Core i5,0,256,Intel,Windows
99,HP,Gaming,12,2.62,66534.23000000001,0,1,174.05705383053478,Intel Core i7,1000,128,Nvidia,Windows
836,Asus,Gaming,16,2.9,128860.13,0,0,156.9531814888059,Intel Core i7,1000,256,Nvidia,Windows
757,HP,Workstation,8,2.59,83154.47,0,0,174.05705383053478,Intel Core i7,0,256,Nvidia,Windows
521,HP,Ultrabook,8,1.32,74524.73000000001,0,1,204.15714584634156,Intel Core i7,0,256,Intel,Windows
761,Dell,Ultrabook,16,1.18,99028.93,0,0,217.2232031805074,Intel Core i7,0,256,Intel,Windows
22,HP,Notebook,4,1.86,13743.660000000002,0,0,123.83434142318256,AMD Processor,500,0,AMD,Other
356,Lenovo,Notebook,4,2.2,17152.407300000003,0,0,123.83434142318256,Other Intel Processor,1000,0,Intel,Other
733,Acer,Notebook,4,2.4,29777.93,0,0,123.83434142318256,Intel Core i5,500,0,Intel,Windows
1081,Lenovo,Gaming,32,4.6,172594.80000000002,0,1,156.9531814888059,Intel Core i7,0,512,Nvidia,Windows
1206,Lenovo,Notebook,4,2.2,15927.73,0,0,123.83434142318256,AMD Processor,500,0,AMD,Windows
611,Dell,Gaming,16,2.59,46824.862700000005,0,0,174.05705383053478,Intel Core i7,1000,0,Nvidia,Windows
1108,HP,Notebook,4,2.1,21201.460000000003,0,0,174.05705383053478,AMD Processor,1000,0,AMD,Windows
340,Dell,Notebook,4,2.2,14643.923,0,0,123.83434142318256,Other Intel Processor,500,0,Intel,Other
431,Lenovo,Notebook,8,1.4,53802.7,0,1,204.15714584634156,Intel Core i7,0,256,Intel,Windows
922,HP,Ultrabook,8,1.39,61207.23,1,0,340.2619097439025,Intel Core i7,0,256,Intel,Windows
217,HP,Notebook,8,1.63,54921.37,0,0,193.9492885540245,Intel Core i7,0,256,Nvidia,Windows
203,Lenovo,Gaming,16,3.2,93169.23,0,1,174.05705383053478,Intel Core i7,1000,512,Nvidia,Windows
1049,Asus,Netbook,4,1.2,15336.433,0,0,166.53583846565928,Other Intel Processor,0,0,Intel,Other
1092,Asus,Gaming,8,2.7,85178.73000000001,0,1,156.9531814888059,Intel Core i7,1000,256,Nvidia,Windows
93,Dell,Gaming,8,2.65,63657.65,0,0,174.05705383053478,Intel Core i5,0,256,Nvidia,Windows
1172,Asus,Notebook,4,2.2,19656.63,0,0,123.83434142318256,Other Intel Processor,500,0,Intel,Windows
68,Lenovo,Notebook,4,1.9,29245.230000000003,0,0,174.05705383053478,Intel Core i5,1000,0,Intel,Windows
1137,Dell,Notebook,8,2.5,41763.68,0,0,123.83434142318256,Intel Core i5,1000,0,AMD,Windows
284,Acer,Notebook,8,3.0,50659.77,0,1,174.05705383053478,Intel Core i7,0,256,Nvidia,Windows
696,Lenovo,2 in 1 Convertible,16,1.38,93169.23,1,0,193.9492885540245,Intel Core i7,0,512,Intel,Windows
85,Dell,Gaming,16,2.65,71861.23000000001,0,1,174.05705383053478,Intel Core i7,1000,128,Nvidia,Windows
434,Lenovo,Notebook,16,2.5,130458.23,0,0,174.05705383053478,Intel Core i7,0,512,Nvidia,Windows
937,MSI,Gaming,8,2.2,63870.73,0,0,174.05705383053478,Intel Core i7,1000,128,Nvidia,Windows
153,MSI,Gaming,16,2.8,100680.3,0,0,156.9531814888059,Intel Core i7,1000,256,Nvidia,Windows
75,Asus,Gaming,8,2.2,50553.23,0,0,174.05705383053478,Intel Core i7,1000,0,Nvidia,Windows
1132,Asus,Notebook,4,1.5,14809.06,0,0,137.98683758583198,Other Intel Processor,0,0,Intel,Windows
1300,HP,Notebook,6,2.19,40698.28,0,0,123.83434142318256,Intel Core i7,1000,0,AMD,Windows
789,Dell,Gaming,8,2.62,52470.95,0,0,174.05705383053478,Intel Core i5,0,256,Nvidia,Windows
580,Mediacom,Notebook,4,1.45,20722.03,0,1,193.9492885540245,Other Intel Processor,0,32,Intel,Windows
446,Acer,Notebook,4,2.4,23534.686,0,0,123.83434142318256,Intel Core i5,500,0,Intel,Other
703,Lenovo,Notebook,4,2.1,33104.641500000005,0,0,174.05705383053478,Intel Core i5,2000,0,Intel,Windows
188,Acer,Ultrabook,8,1.12,52684.030000000006,0,1,204.15714584634156,Intel Core i5,0,256,Intel,Windows
271,Asus,Gaming,16,3.2,82515.23000000001,0,0,156.9531814888059,AMD Processor,1000,256,AMD,Windows
1297,Lenovo,2 in 1 Convertible,4,1.8,33986.26,1,1,193.9492885540245,Intel Core i7,0,128,Intel,Windows
884,Dell,Notebook,4,2.2,19656.63,0,0,123.83434142318256,Other Intel Processor,500,0,Intel,Windows
236,Acer,Notebook,4,2.1,20775.300000000003,0,0,123.83434142318256,Intel Core i3,1000,0,Intel,Other
487,Dell,Notebook,16,2.06,101159.73,0,0,174.05705383053478,Intel Core i7,0,512,Nvidia,Windows
1257,Lenovo,Notebook,8,2.32,47676.65,0,0,174.05705383053478,Intel Core i7,0,0,AMD,Windows
559,Dell,Notebook,4,2.18,32915.533,0,0,123.83434142318256,Intel Core i3,1000,0,AMD,Windows
117,Dell,Notebook,8,2.16,60212.6791,0,1,174.05705383053478,Intel Core i7,1000,256,Nvidia,Windows
637,Lenovo,Notebook,2,1.42,13264.23,0,0,137.98683758583198,Other Intel Processor,0,0,Intel,Windows
1171,HP,Notebook,16,2.1,61739.93,0,0,174.05705383053478,Intel Core i7,0,512,Intel,Windows
801,Asus,Notebook,8,2.37,58543.73,0,0,174.05705383053478,Intel Core i5,0,256,Intel,Windows
750,Lenovo,Netbook,4,1.4,25303.25,1,0,166.53583846565928,Other Intel Processor,0,128,Intel,Windows
512,Dell,Notebook,8,2.18,44533.72,0,0,174.05705383053478,Intel Core i5,1000,0,Intel,Windows
633,Lenovo,Notebook,4,2.2,30843.33,0,0,174.05705383053478,Intel Core i3,1000,0,Nvidia,Windows
925,Dell,Notebook,4,1.95,38881.773,0,0,123.83434142318256,Intel Core i5,500,0,Intel,Windows
1105,Dell,Ultrabook,8,1.5,75275.837,0,0,154.54525809613182,Intel Core i5,0,256,Intel,Windows
907,Acer,Notebook,4,2.2,19123.93,0,1,174.05705383053478,Other Intel Processor,0,0,Intel,Other
1008,HP,Notebook,8,1.64,55894.0802,0,0,193.9492885540245,Intel Core i5,0,256,Nvidia,Windows
126,HP,Notebook,8,1.63,43255.240000000005,0,0,193.9492885540245,Intel Core i5,1000,0,Intel,Windows
790,Asus,Gaming,8,2.24,71328.53,0,0,174.05705383053478,Intel Core i7,1000,128,Nvidia,Windows
829,Acer,Notebook,8,1.5,32974.130000000005,0,1,193.9492885540245,Intel Core i3,0,128,Intel,Windows
116,HP,Notebook,8,1.63,57744.68,0,0,193.9492885540245,Intel Core i7,0,512,Intel,Windows
473,Dell,Ultrabook,8,1.42,98115.3495,1,0,204.15714584634156,Intel Core i5,0,256,Intel,Windows
740,Dell,Notebook,8,2.0,64296.89000000001,0,0,174.05705383053478,Intel Core i7,1000,128,Nvidia,Windows
1100,Dell,Ultrabook,4,1.5,60469.44050000001,0,0,154.54525809613182,Intel Core i3,500,0,Intel,Windows
57,Asus,Notebook,4,2.0,31226.341300000004,0,0,123.83434142318256,Intel Core i5,0,256,Intel,Windows
603,MSI,Gaming,16,4.14,117140.73,0,0,156.9531814888059,Intel Core i7,1000,128,Nvidia,Windows
786,MSI,Gaming,8,2.2,58011.030000000006,0,0,174.05705383053478,Intel Core i5,1000,128,Nvidia,Windows
830,Razer,Gaming,32,3.49,292931.73000000004,1,0,313.9063629776118,Intel Core i7,0,512,Nvidia,Windows
119,Asus,Notebook,8,1.7,59555.86,0,0,174.05705383053478,Intel Core i7,0,256,Nvidia,Windows
656,Dell,Notebook,8,2.2,48955.130000000005,0,0,174.05705383053478,Intel Core i7,0,256,AMD,Windows
1046,HP,Notebook,8,1.43,78253.63,0,0,193.9492885540245,Intel Core i5,0,256,Intel,Windows
669,Acer,Notebook,4,2.1,21947.24,0,0,123.83434142318256,Intel Core i3,0,128,Intel,Other
105,HP,Notebook,6,1.58,35104.93,0,1,193.9492885540245,Intel Core i5,0,256,Nvidia,Windows
635,Asus,Notebook,8,1.99,48295.6474,0,0,174.05705383053478,Intel Core i5,1000,0,Nvidia,Windows
369,HP,Ultrabook,8,1.36,93222.5,0,1,193.9492885540245,Intel Core i7,0,256,Intel,Windows
268,HP,Notebook,8,2.5,54228.86,0,0,156.9531814888059,Intel Core i7,1000,0,Nvidia,Windows
655,Toshiba,Notebook,8,2.0,56679.280000000006,0,1,174.05705383053478,Intel Core i5,500,0,Intel,Windows
819,Dell,Notebook,4,1.76,40218.850000000006,0,0,137.98683758583198,Intel Core i5,500,0,Intel,Windows
935,HP,Netbook,8,1.26,88907.63,0,0,217.2232031805074,Intel Core i5,0,256,Intel,Windows
822,Lenovo,Ultrabook,8,1.13,133121.73,0,1,193.9492885540245,Intel Core i7,0,512,Intel,Windows
999,HP,Ultrabook,8,1.48,111281.03,0,0,193.9492885540245,Intel Core i7,0,512,Intel,Windows
46,Lenovo,Notebook,4,2.2,19656.63,0,0,123.83434142318256,Intel Core i3,0,128,Intel,Other
349,Dell,Ultrabook,8,1.9,35318.01,0,0,174.05705383053478,Intel Core i5,1000,0,AMD,Windows
1124,Asus,Notebook,4,2.0,23172.45,0,0,123.83434142318256,Intel Core i3,1000,0,Intel,Windows
876,Asus,Notebook,4,2.0,21254.197300000003,0,0,123.83434142318256,Other Intel Processor,1000,0,Intel,Other
773,Dell,Gaming,8,2.62,58543.73,0,0,174.05705383053478,Intel Core i7,1000,0,Nvidia,Windows
195,HP,Notebook,8,2.5,48688.780000000006,0,1,156.9531814888059,Intel Core i5,1000,0,Nvidia,Windows
102,Dell,Notebook,8,2.2,34465.69,0,0,174.05705383053478,Intel Core i5,1000,0,AMD,Other
4,Apple,Ultrabook,8,1.37,96077.772,0,1,272.209527795122,Intel Core i5,0,256,Intel,Mac
619,Acer,2 in 1 Convertible,4,1.25,20189.33,1,1,166.53583846565928,Other Intel Processor,0,0,Intel,Other
571,HP,Notebook,8,1.94,20722.03,0,0,137.98683758583198,Other Intel Processor,2000,0,Intel,Windows
52,HP,Notebook,4,1.86,21227.5623,0,0,174.05705383053478,AMD Processor,0,256,AMD,Windows
263,Dell,Notebook,4,2.18,34998.39,0,0,174.05705383053478,Intel Core i5,1000,0,Intel,Windows
1187,Acer,Notebook,4,2.23,36809.57,0,0,174.05705383053478,Intel Core i5,0,256,Nvidia,Windows
443,Lenovo,Notebook,4,2.2,18591.23,0,0,174.05705383053478,Other Intel Processor,0,128,Intel,Windows
1085,HP,Notebook,4,1.54,54920.83730000001,0,0,193.9492885540245,Intel Core i5,500,0,Intel,Windows
782,Toshiba,Ultrabook,16,1.47,93968.28,0,1,193.9492885540245,Intel Core i7,0,512,Nvidia,Windows
